time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.200666907566,-0.0688292158707,13.2458535724,6.25724671169,0.117606071661,0.0,-0.646024193965,-0.158763828176,4.10080025243,-0.0557381376575,0.132239895402,0.0,483.4403207705549,483.49684265580333,483.9139721820814,482.6257729393356
1.3800000000000008,-0.241976916775,-0.0789203081531,13.4955191935,6.25352056584,0.126313437378,0.0,-0.731802532016,-0.177956186967,4.22079060351,-0.0795476239818,0.162986466192,0.0,459.39264637263074,461.8425661940325,461.93978845170534,460.05544297585215
1.4400000000000008,-0.288039857728,-0.0901083205697,13.7478131417,6.24854427614,0.136220367332,0.0,-0.804453433848,-0.195377639684,4.18896063935,-0.0907624522714,0.169060513017,0.0,412.6046023537467,413.1688160160649,413.8947200495342,412.9001694062996
1.5000000000000009,-0.338852682847,-0.102483397317,13.9997814136,6.24283552109,0.146268056611,0.0,-0.890204418155,-0.217617083168,4.20970152066,-0.105786133466,0.164059711319,0.0,431.46691121307344,431.0722198837305,431.11665905338293,429.8370736703802
1.560000000000001,-0.39509880827,-0.116327925838,14.2536563878,6.23641066368,0.156998580082,0.0,-0.985609039592,-0.244448360114,4.25239779999,-0.109802735352,0.198492671449,0.0,437.7714333777184,440.6576273274818,438.2679642382128,437.9237021525179
1.620000000000001,-0.457122475469,-0.131856064545,14.5090779965,6.23014649727,0.168752296433,0.0,-1.082882614,-0.273709703264,4.26134394472,-0.0953513485667,0.190126420836,0.0,428.61956216994173,427.94690391183747,428.20625320942656,429.42391369513
1.680000000000001,-0.525339137847,-0.149293146797,14.7658400599,6.22475758153,0.180411273918,0.0,-1.19204247869,-0.308015674134,4.29694721633,-0.0805706919713,0.201588656306,0.0,437.7257960053482,438.71598015705297,437.16250734921374,438.38552101983396
1.740000000000001,-0.600222777873,-0.168849944334,15.0241266142,6.22068115544,0.192201551001,0.0,-1.30512943226,-0.344247699384,4.31221384605,-0.0503177529409,0.183685146383,0.0,432.83872462089823,431.36786238083755,431.31358017012894,433.8573586665227
1.8000000000000012,-0.68286137796,-0.190889707381,15.2871278152,6.21741568569,0.202965402084,0.0,-1.45054883689,-0.390691329923,4.45355109393,-0.0642524724578,0.169052608322,0.0,473.8116963743986,472.7140787893313,473.2087717709834,472.1329389579031
1.8600000000000012,-0.772951688291,-0.215305285124,15.5513078257,6.21368037255,0.213556923993,0.0,-1.55328743318,-0.42344383718,4.35254536323,-0.05853492187,0.188348939607,0.0,394.14914573940496,395.9625791133396,394.83659927572484,395.3604836412297
1.9200000000000013,-0.870957373151,-0.24224631458,15.8166289336,6.21010228275,0.225141560455,0.0,-1.71466358753,-0.47490288596,4.49047064715,-0.0619297016825,0.201153744353,0.0,472.45297069426783,473.47299752602055,474.9822003979313,474.7194971987531
1.9800000000000013,-0.978670522216,-0.272274627356,16.089145738,6.20598303996,0.237864982807,0.0,-1.87692885404,-0.526369486684,4.59247837049,-0.0875738153319,0.227879649758,0.0,463.30597468845633,465.44410517969936,466.7373754384416,464.7278214671735
2.0400000000000014,-1.09621084097,-0.30541879635,16.3669692118,6.20125004898,0.251544778519,0.0,-2.04231819635,-0.578855381632,4.66738870249,-0.0655522620279,0.228229017332,0.0,458.67526390934484,458.7528868812783,457.70740269864217,459.4518860950835
2.1000000000000014,-1.22337247921,-0.341611343749,16.6469850399,6.19821786983,0.26522942335,0.0,-2.19756248974,-0.627813713179,4.66589595855,-0.0306594033217,0.227773065155,0.0,435.54899170239884,435.5637041757428,434.6994178603744,437.6119487351651
2.1600000000000015,-1.36093140366,-0.381043608723,16.9298752686,6.19634936268,0.279095018951,0.0,-2.38897312046,-0.68669289629,4.76266068212,-0.0321242567138,0.23701047627,0.0,467.9632062739361,468.7318076176949,469.3261652380822,469.21216344875427
2.2200000000000015,-1.51019561364,-0.424018972473,17.2182316617,6.19423938143,0.293201588765,0.0,-2.587749202,-0.745925852584,4.84807423569,-0.0420740887719,0.231016092881,0.0,468.0246760154693,467.60987587308364,467.90862942450576,467.13279183647603
2.2800000000000016,-1.67083598933,-0.470339481324,17.5088669333,6.19156801757,0.307124843074,0.0,-2.76807708544,-0.798257955039,4.83907048578,-0.0499331155533,0.234049832757,0.0,439.75266641835424,440.0581192838155,439.5563712006129,438.90330870021035
2.3400000000000016,-1.84254587985,-0.519840600085,17.798871718,6.18900269266,0.321234959167,0.0,-2.9567376835,-0.851953246281,4.82701041566,-0.0312976966673,0.237313038204,0.0,440.5116734701419,440.8370900082654,438.8881822356748,440.43131990824486
